date,product_id,category,state,city,store_format,season,price,discount,past_sales,stock_on_hand,reorder_level,lead_time_days,demand
2023-10-17,IN-SKU-12119,Perishables,Tamil Nadu,Coimbatore,Supermarket,festival,275.77,12,24.0,70,149,5,170.17
2025-12-05,IN-SKU-12120,Personal Care,Telangana,Warangal,Hypermarket,winter,766.09,10,244.0,232,98,9,207.64
2024-06-10,IN-SKU-12121,FMCG,Delhi NCR,Gurugram,Convenience Store,summer,327.13,34,302.0,125,86,6,285.57
2024-02-09,IN-SKU-12122,Home Care,Delhi NCR,Delhi,Hypermarket,winter,185.61,28,129.0,346,63,8,181.34
2025-12-15,IN-SKU-12123,Personal Care,Delhi NCR,Noida,Convenience Store,winter,157.84,36,169.0,232,84,3,215.22
2025-04-26,IN-SKU-12124,Staples,Maharashtra,Nagpur,Online,summer,336.3,28,273.0,223,122,3,268.71
2025-11-28,IN-SKU-12125,Electronics,Telangana,Warangal,Supermarket,festival,19726.64,12,63.0,322,155,10,55.45
2025-06-08,IN-SKU-12126,Staples,Karnataka,Bengaluru,Online,summer,456.72,8,317.0,333,168,5,259.26
2023-01-30,IN-SKU-12127,Perishables,Delhi NCR,Noida,Online,winter,264.46,21,163.0,74,135,3,202.09
2025-08-20,IN-SKU-12128,Staples,Kerala,Thiruvananthapuram,Supermarket,,425.86,30,136.0,334,64,8,180.43
2025-04-09,IN-SKU-12129,Home Care,Telangana,Warangal,Supermarket,summer,735.8,39,169.0,229,119,5,197.41
2025-04-18,IN-SKU-12130,Perishables,Tamil Nadu,Coimbatore,Supermarket,summer,27.61,40,123.0,261,45,10,225.82
2023-05-30,IN-SKU-12131,Home Care,Maharashtra,Pune,Supermarket,summer,558.94,14,248.0,247,163,2,191.78
2023-08-01,IN-SKU-12132,Perishables,Maharashtra,Pune,Hypermarket,monsoon,182.02,27,233.0,356,130,10,244.71
2023-09-03,IN-SKU-12133,FMCG,Karnataka,Bengaluru,Hypermarket,monsoon,331.95,4,52.0,191,103,2,147.32
2024-12-22,IN-SKU-12134,FMCG,Kerala,Thiruvananthapuram,Supermarket,winter,249.21,8,298.0,110,120,7,238.73
2025-08-09,IN-SKU-12135,FMCG,Karnataka,Mysuru,Online,monsoon,430.39,13,151.0,252,87,9,193.94
2024-12-06,IN-SKU-12136,FMCG,Maharashtra,Mumbai,Supermarket,winter,38.46,30,26.0,182,127,9,159.72
2024-12-07,IN-SKU-12137,Home Care,Kerala,Thiruvananthapuram,Supermarket,winter,239.27,18,276.0,295,106,9,235.36
2023-12-15,IN-SKU-12138,Home Care,Maharashtra,Mumbai,Convenience Store,winter,110.71,1,67.0,131,159,6,120.95
2023-07-20,IN-SKU-12139,Personal Care,Kerala,Kochi,Online,monsoon,784.77,36,296.0,412,138,10,245.87
2024-09-20,IN-SKU-12140,Personal Care,Maharashtra,Mumbai,Supermarket,monsoon,749.7,25,254.0,271,113,3,224.19
2025-04-16,IN-SKU-12141,Personal Care,Karnataka,Mysuru,Supermarket,summer,267.74,6,152.0,252,109,8,181.4
2024-04-07,IN-SKU-12142,FMCG,Maharashtra,Mumbai,Supermarket,summer,448.49,37,238.0,277,157,2,251.74
2023-10-03,IN-SKU-12143,Home Care,Tamil Nadu,Coimbatore,Online,festival,654.65,6,241.0,280,97,7,205.12
2024-03-23,IN-SKU-12144,Staples,Delhi NCR,Gurugram,Convenience Store,summer,77.73,26,263.0,344,144,6,249.4
2025-09-08,IN-SKU-12145,Electronics,Tamil Nadu,Coimbatore,Supermarket,monsoon,6934.81,8,32.0,333,151,8,74.98
2025-03-13,IN-SKU-12146,Perishables,Delhi NCR,Delhi,Supermarket,summer,,25,93.0,377,106,3,184.69
2023-11-15,IN-SKU-12147,Home Care,Karnataka,Bengaluru,Convenience Store,festival,371.95,38,165.0,175,52,8,224.31
2023-10-16,IN-SKU-12148,Home Care,Tamil Nadu,Coimbatore,Hypermarket,festival,573.9,1,32.0,377,177,3,124.43
2025-01-20,IN-SKU-12149,Perishables,Telangana,Hyderabad,Supermarket,winter,140.59,12,156.0,184,136,3,205.91
2023-01-26,IN-SKU-12150,Staples,Maharashtra,Mumbai,Convenience Store,winter,607.59,34,250.0,235,157,4,254.33
2025-04-06,IN-SKU-12151,Personal Care,Tamil Nadu,Coimbatore,Online,summer,734.78,7,57.0,194,50,5,107.05
2024-10-09,IN-SKU-12152,Perishables,Tamil Nadu,Chennai,Supermarket,festival,242.73,19,279.0,344,133,5,290.6
2023-03-07,IN-SKU-12153,Home Care,Kerala,Thiruvananthapuram,Convenience Store,summer,334.95,3,312.0,155,78,8,226.55
2023-10-20,IN-SKU-12154,Home Care,Maharashtra,Nagpur,Convenience Store,festival,491.77,35,85.0,105,93,3,159.28
2025-08-11,IN-SKU-12155,FMCG,Kerala,Kozhikode,Hypermarket,,144.28,22,96.0,399,77,2,170.26
2024-03-30,IN-SKU-12156,FMCG,Maharashtra,Pune,Convenience Store,summer,405.89,29,134.0,391,115,5,200.41
2023-01-17,IN-SKU-12157,Staples,Maharashtra,Nagpur,Supermarket,winter,107.39,33,310.0,117,102,8,287.63
2023-04-13,IN-SKU-12158,Home Care,Telangana,Hyderabad,Hypermarket,summer,130.08,15,88.0,364,85,7,152.78
2023-01-16,IN-SKU-12159,Home Care,Telangana,Warangal,Supermarket,winter,746.49,19,277.0,147,123,3,227.05
2025-10-23,IN-SKU-12160,Electronics,Karnataka,Mysuru,Hypermarket,festival,22618.28,5,109.0,143,154,10,66.64
2023-12-11,IN-SKU-12161,FMCG,Maharashtra,Mumbai,Online,winter,415.32,34,41.0,252,134,3,155.49
2023-03-08,IN-SKU-12162,Personal Care,Karnataka,Mysuru,Supermarket,summer,,27,119.0,155,161,2,143.31
2025-05-10,IN-SKU-12163,FMCG,Telangana,Warangal,Supermarket,summer,441.15,10,150.0,98,156,8,189.95
2024-04-28,IN-SKU-12164,Home Care,Kerala,Kozhikode,Supermarket,summer,554.22,32,206.0,290,62,9,180.7
2023-07-14,IN-SKU-12165,Electronics,Karnataka,Bengaluru,Online,monsoon,22046.93,29,106.0,41,62,3,32.42
2024-03-22,IN-SKU-12166,Staples,Tamil Nadu,Chennai,Supermarket,summer,574.81,30,198.0,225,118,6,228.1
2025-07-20,IN-SKU-12167,Staples,Tamil Nadu,Chennai,Supermarket,monsoon,170.66,2,89.0,25,106,5,144.5
2024-08-09,IN-SKU-12168,Home Care,Maharashtra,Mumbai,Supermarket,monsoon,394.23,2,52.0,256,86,3,108.75
2023-01-22,IN-SKU-12169,Electronics,Delhi NCR,Gurugram,Convenience Store,winter,24088.79,35,198.0,366,178,4,68.19
2024-03-07,IN-SKU-12170,Perishables,Karnataka,Bengaluru,Supermarket,summer,125.35,2,79.0,129,126,10,134.2
2024-10-08,IN-SKU-12171,Perishables,Maharashtra,Mumbai,Hypermarket,festival,29.9,9,319.0,140,172,5,319.37
2025-10-05,IN-SKU-12172,Perishables,Delhi NCR,Delhi,Convenience Store,festival,145.57,18,146.0,413,140,9,233.01
2025-04-27,IN-SKU-12173,Electronics,Maharashtra,Nagpur,Online,summer,6543.95,23,77.0,80,166,7,147.18
2024-07-09,IN-SKU-12174,Perishables,Kerala,Kozhikode,Online,monsoon,126.52,13,93.0,304,176,4,130.08
2024-12-16,IN-SKU-12175,FMCG,Tamil Nadu,Chennai,Supermarket,winter,328.32,4,300.0,152,84,7,257.43
2024-07-09,IN-SKU-12176,FMCG,Delhi NCR,Delhi,Convenience Store,monsoon,374.81,19,232.0,365,77,7,203.15
2023-11-25,IN-SKU-12177,Perishables,Telangana,Hyderabad,Supermarket,festival,29.35,18,221.0,370,74,8,244.8
2025-11-18,IN-SKU-12178,Perishables,Maharashtra,Mumbai,Convenience Store,festival,256.21,16,171.0,290,134,3,222.17
2023-12-03,IN-SKU-12179,Staples,Kerala,Thiruvananthapuram,Online,winter,335.97,4,156.0,103,108,10,184.83
2024-08-21,IN-SKU-12180,FMCG,Telangana,Warangal,Supermarket,monsoon,164.26,29,290.0,107,178,6,276.62
2025-01-27,IN-SKU-12181,Personal Care,Karnataka,Bengaluru,Supermarket,winter,,24,285.0,247,109,10,241.29
2025-11-11,IN-SKU-12182,Staples,Maharashtra,Mumbai,Supermarket,festival,313.85,19,211.0,391,150,4,271.78
2024-05-21,IN-SKU-12183,Personal Care,Tamil Nadu,Chennai,Supermarket,summer,120.94,11,207.0,97,160,7,211.01
2024-08-25,IN-SKU-12184,Personal Care,Maharashtra,Nagpur,Convenience Store,monsoon,745.51,16,119.0,354,115,9,131.23
2023-07-03,IN-SKU-12185,FMCG,Karnataka,Bengaluru,Supermarket,monsoon,378.58,9,294.0,404,71,6,256.41
2025-03-30,IN-SKU-12186,Perishables,Tamil Nadu,Chennai,Supermarket,summer,168.82,13,217.0,147,92,9,203.06
2024-08-21,IN-SKU-12187,Perishables,Karnataka,Bengaluru,Online,monsoon,183.85,8,198.0,275,174,3,205.88
2023-11-20,IN-SKU-12188,Home Care,Telangana,Warangal,Supermarket,festival,218.57,15,88.0,274,53,6,177.66
2023-01-18,IN-SKU-12189,FMCG,Telangana,Warangal,Convenience Store,winter,122.26,30,290.0,185,173,3,237.21
2023-10-11,IN-SKU-12190,Staples,Telangana,Hyderabad,Convenience Store,festival,385.86,28,190.0,363,48,9,246.99
2024-04-11,IN-SKU-12191,Home Care,Kerala,Kozhikode,Supermarket,summer,195.37,13,41.0,224,124,5,114.43
2024-06-06,IN-SKU-12192,Perishables,Maharashtra,Nagpur,Supermarket,summer,64.94,12,274.0,300,102,5,259.06
2024-03-29,IN-SKU-12193,Perishables,Maharashtra,Pune,Online,summer,213.21,14,163.0,73,55,7,212.84
2025-12-24,IN-SKU-12194,FMCG,Maharashtra,Mumbai,Convenience Store,winter,111.3,34,200.0,115,178,5,221.1
2023-09-28,IN-SKU-12195,FMCG,Karnataka,Mysuru,Convenience Store,monsoon,99.16,27,223.0,69,129,6,243.23
2025-01-23,IN-SKU-12196,FMCG,Delhi NCR,Noida,Convenience Store,winter,115.57,25,105.0,171,59,7,165.75
2023-04-25,IN-SKU-12197,FMCG,Delhi NCR,Gurugram,Online,summer,154.61,6,194.0,411,66,3,206.46
2023-10-24,IN-SKU-12198,Perishables,Delhi NCR,Noida,Convenience Store,festival,217.41,25,300.0,210,84,9,306.7
2023-09-13,IN-SKU-12199,Electronics,Telangana,Warangal,Hypermarket,monsoon,26771.59,40,126.0,359,137,8,53.41
2024-09-14,IN-SKU-12200,Home Care,Tamil Nadu,Coimbatore,Hypermarket,monsoon,648.96,26,75.0,99,83,7,139.23
2025-02-08,IN-SKU-12201,FMCG,Delhi NCR,Noida,Hypermarket,winter,398.27,11,311.0,363,119,7,238.09
2023-12-09,IN-SKU-12202,Staples,Telangana,Hyderabad,Hypermarket,winter,396.89,37,255.0,116,97,3,281.73
2025-07-25,IN-SKU-12203,FMCG,Delhi NCR,Delhi,Convenience Store,monsoon,83.4,26,111.0,32,82,8,197.9
2024-08-03,IN-SKU-12204,Personal Care,Maharashtra,Nagpur,Supermarket,monsoon,180.18,12,183.0,321,129,4,177.84
2025-11-12,IN-SKU-12205,Personal Care,Tamil Nadu,Chennai,Hypermarket,festival,110.35,34,107.0,147,179,7,196.67
2024-01-15,IN-SKU-12206,Electronics,Telangana,Warangal,Convenience Store,winter,6363.71,22,308.0,154,108,10,190.42
2025-01-02,IN-SKU-12207,FMCG,Telangana,Hyderabad,Convenience Store,winter,50.01,33,298.0,36,132,4,281.22
2023-01-16,IN-SKU-12208,Personal Care,Delhi NCR,Noida,Supermarket,winter,581.76,34,205.0,242,104,5,222.46
2024-11-07,IN-SKU-12209,FMCG,Delhi NCR,Delhi,Supermarket,festival,333.95,21,314.0,194,69,10,306.57
2025-07-27,IN-SKU-12210,Personal Care,Kerala,Thiruvananthapuram,Supermarket,monsoon,343.14,40,34.0,281,132,3,127.56
2023-02-07,IN-SKU-12211,Home Care,Kerala,Thiruvananthapuram,Convenience Store,winter,404.7,37,317.0,308,105,2,253.55
2024-02-08,IN-SKU-12212,Home Care,Telangana,Hyderabad,Convenience Store,winter,199.03,1,312.0,402,144,2,228.6
2025-03-23,IN-SKU-12213,Personal Care,Tamil Nadu,Chennai,Supermarket,summer,817.11,0,271.0,382,104,9,183.58
2025-02-25,IN-SKU-12214,Perishables,Kerala,Kochi,Convenience Store,winter,107.4,29,73.0,227,173,10,171.86
2024-09-13,IN-SKU-12215,Home Care,Karnataka,Mysuru,Convenience Store,monsoon,464.99,17,150.0,234,69,7,140.26
2023-05-05,IN-SKU-12216,Home Care,Telangana,Warangal,Hypermarket,summer,647.58,35,221.0,76,50,4,215.58
2023-01-29,IN-SKU-12217,Staples,Telangana,Warangal,Convenience Store,winter,399.77,24,256.0,48,71,3,253.17
2025-02-06,IN-SKU-12218,FMCG,Kerala,Kozhikode,Supermarket,winter,227.42,20,139.0,305,79,6,190.11
2024-02-09,IN-SKU-12219,FMCG,Delhi NCR,Delhi,Online,winter,171.59,9,124.0,83,61,4,176.06
2025-07-27,IN-SKU-12220,Home Care,Telangana,Warangal,Supermarket,monsoon,563.77,20,158.0,181,89,7,157.53
2023-06-28,IN-SKU-12221,FMCG,Telangana,Hyderabad,Online,summer,79.61,36,128.0,262,157,9,218.76
2025-03-04,IN-SKU-12222,Perishables,Maharashtra,Nagpur,Convenience Store,summer,233.35,25,43.0,357,83,8,143.63
2024-09-01,IN-SKU-12223,Electronics,Delhi NCR,Delhi,Online,monsoon,1863.4,27,21.0,28,163,8,140.61
2024-07-05,IN-SKU-12224,FMCG,Tamil Nadu,Coimbatore,Supermarket,monsoon,446.94,18,123.0,149,109,9,140.59
2023-11-24,IN-SKU-12225,FMCG,Telangana,Warangal,Supermarket,festival,332.45,26,210.0,292,66,9,266.63
2024-02-08,IN-SKU-12226,FMCG,Karnataka,Mysuru,Hypermarket,winter,174.31,39,246.0,319,111,4,274.74
2023-01-01,IN-SKU-12227,Home Care,Telangana,Hyderabad,Supermarket,winter,159.01,2,126.0,50,80,2,165.44
2025-02-26,IN-SKU-12228,Staples,Delhi NCR,Delhi,Hypermarket,winter,460.86,27,225.0,24,164,7,245.61
2024-09-30,IN-SKU-12229,Personal Care,Kerala,Kozhikode,Hypermarket,monsoon,374.02,16,39.0,186,161,6,132.43
2024-06-12,IN-SKU-12230,Personal Care,Kerala,Thiruvananthapuram,Convenience Store,summer,856.11,39,91.0,246,64,2,109.73
2024-03-22,IN-SKU-12231,Home Care,Kerala,Kozhikode,Supermarket,summer,581.88,27,87.0,22,75,2,154.71
2025-04-14,IN-SKU-12232,FMCG,Kerala,Kozhikode,Convenience Store,summer,374.31,11,40.0,314,159,10,107.25
2024-12-31,IN-SKU-12233,Staples,Maharashtra,Nagpur,Hypermarket,winter,566.19,37,273.0,310,152,8,293.55
2023-04-07,IN-SKU-12234,Home Care,Tamil Nadu,Chennai,Hypermarket,summer,116.38,13,144.0,322,47,2,179.48
2024-04-13,IN-SKU-12235,Staples,Maharashtra,Pune,Hypermarket,summer,456.51,7,308.0,283,56,9,265.41
2025-06-04,IN-SKU-12236,Home Care,Delhi NCR,Noida,Supermarket,summer,578.7,27,61.0,319,152,5,133.02
2023-10-12,IN-SKU-12237,FMCG,Maharashtra,Pune,Hypermarket,festival,318.25,34,165.0,155,57,2,278.74
2023-01-17,IN-SKU-12238,Personal Care,Karnataka,Bengaluru,Hypermarket,winter,117.77,21,181.0,309,179,5,206.89
2023-03-20,IN-SKU-12239,Personal Care,Delhi NCR,Delhi,Convenience Store,summer,873.8,35,190.0,117,131,3,200.36
2024-03-14,IN-SKU-12240,Electronics,Tamil Nadu,Coimbatore,Convenience Store,summer,11640.08,1,316.0,308,143,9,143.23
2024-10-22,IN-SKU-12241,Perishables,Maharashtra,Pune,Online,festival,248.51,31,268.0,331,99,8,290.53
2023-08-23,IN-SKU-12242,Home Care,Kerala,Kozhikode,Convenience Store,monsoon,490.52,4,93.0,266,161,4,134.99
2024-11-13,IN-SKU-12243,Home Care,Delhi NCR,Delhi,Supermarket,festival,147.94,21,209.0,310,71,9,211.86
2023-03-18,IN-SKU-12244,Staples,Karnataka,Mysuru,Hypermarket,summer,602.69,2,114.0,87,81,3,173.62
2024-11-05,IN-SKU-12245,FMCG,Tamil Nadu,Chennai,Online,festival,361.83,18,54.0,127,83,3,198.13
2023-06-10,IN-SKU-12246,Home Care,Delhi NCR,Noida,Supermarket,summer,305.56,3,245.0,304,118,5,184.61
2023-12-22,IN-SKU-12247,Perishables,Tamil Nadu,Chennai,Supermarket,winter,48.98,5,270.0,44,47,3,238.92
2025-01-26,IN-SKU-12248,Perishables,Maharashtra,Pune,Online,winter,227.39,25,258.0,179,124,10,270.91
2024-07-04,IN-SKU-12249,FMCG,Kerala,Thiruvananthapuram,Supermarket,monsoon,159.33,3,298.0,419,98,9,230.13
2024-07-05,IN-SKU-12250,Electronics,Tamil Nadu,Coimbatore,Convenience Store,monsoon,16886.45,20,82.0,117,178,2,16.38
2025-07-31,IN-SKU-12251,Staples,Maharashtra,Nagpur,Hypermarket,monsoon,611.16,10,145.0,375,172,9,169.45
2023-08-22,IN-SKU-12252,Home Care,Maharashtra,Nagpur,Convenience Store,monsoon,379.77,11,292.0,347,90,10,223.37
2024-10-01,IN-SKU-12253,FMCG,Tamil Nadu,Chennai,Supermarket,festival,206.41,33,95.0,63,92,4,238.5
2025-10-13,IN-SKU-12254,FMCG,Maharashtra,Nagpur,Hypermarket,festival,363.89,24,287.0,118,142,9,340.3
2025-05-21,IN-SKU-12255,Perishables,Karnataka,Bengaluru,Supermarket,summer,239.3,40,167.0,158,87,9,219.86
2025-08-31,IN-SKU-12256,Electronics,Maharashtra,Nagpur,Supermarket,monsoon,22996.24,7,25.0,148,149,10,8.0
2024-05-30,IN-SKU-12257,FMCG,Telangana,Warangal,Supermarket,summer,435.88,33,141.0,283,136,4,180.51
2023-04-05,IN-SKU-12258,Perishables,Kerala,Thiruvananthapuram,Online,summer,223.1,27,185.0,203,157,2,237.49
2025-07-30,IN-SKU-12259,Staples,Maharashtra,Pune,Online,monsoon,623.1,34,29.0,173,161,8,132.74
2023-03-02,IN-SKU-12260,Personal Care,Tamil Nadu,Chennai,Online,summer,897.22,5,23.0,409,73,8,86.55
2024-10-13,IN-SKU-12261,FMCG,Telangana,Hyderabad,Supermarket,festival,159.74,24,294.0,253,138,2,316.07
2023-11-21,IN-SKU-12262,FMCG,Kerala,Kozhikode,Hypermarket,festival,425.64,0,94.0,299,172,6,195.12
2024-03-07,IN-SKU-12263,Personal Care,Telangana,Hyderabad,Hypermarket,summer,713.85,38,91.0,345,159,6,155.13
2023-08-06,IN-SKU-12264,FMCG,Delhi NCR,Delhi,Supermarket,monsoon,399.38,25,208.0,376,52,7,216.23
2025-09-14,IN-SKU-12265,Perishables,Delhi NCR,Delhi,Supermarket,monsoon,248.89,31,255.0,199,122,7,254.43
2024-06-22,IN-SKU-12266,FMCG,Kerala,Kozhikode,Online,summer,185.43,6,264.0,209,134,4,215.73
2024-02-20,IN-SKU-12267,Electronics,Maharashtra,Mumbai,Convenience Store,winter,21940.27,28,278.0,330,54,7,94.1
2024-10-18,IN-SKU-12268,Personal Care,Kerala,Thiruvananthapuram,Convenience Store,festival,247.93,2,306.0,41,160,10,242.36
2025-05-12,IN-SKU-12269,Home Care,Telangana,Warangal,Convenience Store,summer,719.04,37,216.0,217,90,2,211.72
2025-02-04,IN-SKU-12270,Perishables,Telangana,Warangal,Convenience Store,winter,265.81,3,312.0,102,119,7,261.68
2024-03-21,IN-SKU-12271,Perishables,Telangana,Hyderabad,Online,summer,86.35,23,270.0,378,157,3,277.7
2024-07-28,IN-SKU-12272,FMCG,Telangana,Warangal,Supermarket,monsoon,441.11,39,253.0,318,121,7,253.86
2024-02-11,IN-SKU-12273,FMCG,Delhi NCR,Delhi,Supermarket,winter,293.36,13,108.0,365,166,9,174.36
2024-10-01,IN-SKU-12274,Personal Care,Delhi NCR,Gurugram,Online,festival,195.94,39,158.0,101,163,7,234.47
2024-01-14,IN-SKU-12275,Perishables,Delhi NCR,Delhi,Online,winter,173.22,0,108.0,175,73,4,183.17
2025-05-10,IN-SKU-12276,Staples,Kerala,Thiruvananthapuram,Hypermarket,summer,61.93,20,36.0,168,49,5,148.83
2024-08-20,IN-SKU-12277,Personal Care,Maharashtra,Nagpur,Hypermarket,monsoon,645.96,20,319.0,58,178,6,270.82
2023-08-26,IN-SKU-12278,Personal Care,Karnataka,Mysuru,Supermarket,monsoon,682.54,6,218.0,152,133,7,159.42
2024-08-15,IN-SKU-12279,Home Care,Karnataka,Bengaluru,Supermarket,monsoon,476.01,40,194.0,281,128,3,198.42
2025-07-08,IN-SKU-12280,Home Care,Maharashtra,Pune,Hypermarket,monsoon,98.16,19,110.0,292,108,9,164.23
2024-04-02,IN-SKU-12281,FMCG,Maharashtra,Nagpur,Supermarket,summer,324.59,19,67.0,81,84,10,167.21
2025-02-12,IN-SKU-12282,Perishables,Maharashtra,Mumbai,Hypermarket,winter,278.31,17,150.0,250,148,9,246.27
2024-09-13,IN-SKU-12283,Personal Care,Tamil Nadu,Coimbatore,Online,monsoon,60.59,22,290.0,219,167,10,259.03
2025-12-15,IN-SKU-12284,Electronics,Telangana,Warangal,Convenience Store,winter,24539.42,2,107.0,131,62,3,8.0
2024-01-22,IN-SKU-12285,Home Care,Kerala,Kochi,Hypermarket,winter,313.67,38,203.0,264,45,4,235.72
2024-10-01,IN-SKU-12286,Electronics,Maharashtra,Nagpur,Convenience Store,festival,26584.55,3,121.0,233,135,6,8.0
2024-12-30,IN-SKU-12287,FMCG,Telangana,Warangal,Supermarket,winter,99.59,28,178.0,357,60,9,256.68
2023-12-10,IN-SKU-12288,FMCG,Karnataka,Mysuru,Convenience Store,winter,349.73,32,178.0,29,53,6,175.52
2024-11-24,IN-SKU-12289,Staples,Delhi NCR,Noida,Hypermarket,festival,516.89,26,117.0,57,168,5,240.39
2024-12-11,IN-SKU-12290,Perishables,Telangana,Hyderabad,Online,,240.21,18,317.0,405,168,10,279.21
2024-07-12,IN-SKU-12291,Electronics,Tamil Nadu,Chennai,Supermarket,monsoon,15186.14,0,,385,102,5,69.17
2025-09-13,IN-SKU-12292,Home Care,Telangana,Warangal,Hypermarket,monsoon,602.36,24,40.0,154,160,8,132.48
2023-06-05,IN-SKU-12293,Electronics,Karnataka,Mysuru,Supermarket,summer,8838.26,21,278.0,286,87,7,187.78
2023-06-28,IN-SKU-12294,Personal Care,Kerala,Kozhikode,Online,summer,876.64,38,184.0,263,174,9,175.9
2024-02-02,IN-SKU-12295,Electronics,Karnataka,Mysuru,Convenience Store,winter,24442.24,4,147.0,209,47,6,8.0
2024-05-18,IN-SKU-12296,Home Care,Maharashtra,Mumbai,Online,summer,87.8,16,99.0,205,162,7,161.83
2023-12-14,IN-SKU-12297,Staples,Karnataka,Mysuru,Hypermarket,winter,641.29,26,163.0,339,127,3,220.74
2025-07-08,IN-SKU-12298,Personal Care,Tamil Nadu,Coimbatore,Convenience Store,monsoon,431.8,10,252.0,142,107,5,218.92
2024-01-09,IN-SKU-12299,FMCG,Telangana,Warangal,Online,,101.36,6,77.0,297,48,7,164.02
2024-11-03,IN-SKU-12300,Personal Care,Delhi NCR,Gurugram,Convenience Store,festival,329.85,1,289.0,241,82,8,239.31
2024-08-04,IN-SKU-12301,Perishables,Maharashtra,Pune,Online,monsoon,51.23,36,315.0,353,113,4,295.12
2025-09-03,IN-SKU-12302,Perishables,Tamil Nadu,Chennai,Convenience Store,monsoon,255.97,3,250.0,375,55,10,194.97
2024-10-11,IN-SKU-12303,Personal Care,Kerala,Kozhikode,Convenience Store,festival,893.53,32,160.0,267,113,8,186.03
2024-06-09,IN-SKU-12304,Perishables,Telangana,Hyderabad,Convenience Store,summer,167.45,40,286.0,323,150,4,292.73
2025-03-04,IN-SKU-12305,Staples,Tamil Nadu,Chennai,Supermarket,summer,84.18,6,319.0,391,173,7,280.97
2025-02-12,IN-SKU-12306,Electronics,Delhi NCR,Noida,Supermarket,winter,5394.42,25,223.0,382,175,4,178.05
2023-03-27,IN-SKU-12307,Home Care,Karnataka,Mysuru,Online,summer,532.26,40,283.0,222,99,10,256.36
2023-03-20,IN-SKU-12308,Perishables,Karnataka,Bengaluru,Convenience Store,summer,233.31,19,129.0,391,150,6,206.48
2023-12-11,IN-SKU-12309,FMCG,Maharashtra,Nagpur,Convenience Store,winter,364.96,20,184.0,377,110,3,214.69
2025-02-09,IN-SKU-12310,Personal Care,Maharashtra,Pune,Hypermarket,winter,635.41,9,220.0,262,151,7,192.12
2024-04-13,IN-SKU-12311,Personal Care,Kerala,Kozhikode,Convenience Store,summer,624.6,33,170.0,35,155,3,195.03
2024-11-14,IN-SKU-12312,Home Care,Maharashtra,Nagpur,Supermarket,festival,154.65,13,,127,139,6,150.72
2023-05-05,IN-SKU-12313,Perishables,Telangana,Warangal,Supermarket,summer,148.89,40,88.0,243,49,8,199.95
2024-08-08,IN-SKU-12314,FMCG,Delhi NCR,Delhi,Hypermarket,monsoon,161.75,29,259.0,31,140,10,299.11
2025-07-11,IN-SKU-12315,Perishables,Kerala,Thiruvananthapuram,Convenience Store,monsoon,174.83,13,93.0,37,148,7,179.05
2023-08-04,IN-SKU-12316,Personal Care,Karnataka,Bengaluru,Convenience Store,monsoon,72.63,20,179.0,220,113,2,173.92
2024-12-08,IN-SKU-12317,Home Care,Telangana,Hyderabad,Online,winter,241.27,2,226.0,21,70,9,178.39
2025-09-28,IN-SKU-12318,Perishables,Tamil Nadu,Coimbatore,Online,monsoon,30.05,16,76.0,184,127,7,154.12
2025-11-24,IN-SKU-12319,Personal Care,Karnataka,Mysuru,Online,festival,430.33,15,186.0,205,159,2,212.15
2024-04-09,IN-SKU-12320,Electronics,Delhi NCR,Gurugram,Hypermarket,summer,18491.0,33,70.0,410,171,10,54.07
2024-11-25,IN-SKU-12321,Electronics,Tamil Nadu,Coimbatore,Convenience Store,festival,24643.19,24,183.0,226,153,6,64.75
2024-02-13,IN-SKU-12322,Electronics,Maharashtra,Nagpur,Online,winter,2355.66,40,100.0,380,125,10,176.27
2023-01-25,IN-SKU-12323,Staples,Kerala,Thiruvananthapuram,Supermarket,winter,362.2,36,53.0,312,55,7,145.85
2025-09-23,IN-SKU-12324,FMCG,Kerala,Thiruvananthapuram,Online,monsoon,207.87,12,168.0,170,147,9,199.97
2025-01-30,IN-SKU-12325,Staples,Maharashtra,Mumbai,Convenience Store,winter,648.38,24,243.0,365,142,2,241.44
2023-09-28,IN-SKU-12326,FMCG,Karnataka,Bengaluru,Hypermarket,monsoon,82.22,30,84.0,372,160,5,183.26
2025-09-14,IN-SKU-12327,Electronics,Kerala,Kochi,Convenience Store,monsoon,23239.49,27,98.0,164,95,6,8.0
2024-06-06,IN-SKU-12328,Perishables,Tamil Nadu,Coimbatore,Supermarket,summer,264.93,30,186.0,321,171,3,219.97
2023-04-02,IN-SKU-12329,Electronics,Delhi NCR,Noida,Supermarket,summer,12710.82,10,275.0,149,161,4,139.18
2023-06-16,IN-SKU-12330,Personal Care,Delhi NCR,Noida,Hypermarket,summer,404.92,5,244.0,241,105,7,182.53
2025-01-02,IN-SKU-12331,FMCG,Delhi NCR,Noida,Convenience Store,winter,304.63,33,46.0,262,121,8,169.19
2025-02-01,IN-SKU-12332,Staples,Kerala,Thiruvananthapuram,Online,winter,147.19,22,251.0,331,79,4,247.15
